13/04/2020 07:58	Compound	CAC40	Monthly	ATRStop	-0.7283863	1.6	-0.4176667	0.10438	39.56004	3.017088E+10	379	188	191	0.9842932	Period: 5	Width: 0.675	
13/04/2020 07:58	Compound	CAC40	Monthly	BBStop	-0.6190112	1.493913	-0.3347795	0.06700388	39.93431	8.922358E+10	596	275	321	0.8566978	MAPeriod: 5	BBWidth: 0.8625	
13/04/2020 07:58	Compound	CAC40	Monthly	EMA	-0.9263889	1.938867	-0.6334746	0.3497541	25.18229	3.708955E+07	72	63	9	7	FastPeriod: 40	SlowPeriod: 32	
13/04/2020 07:59	Compound	CAC40	Monthly	EMACloud	-0.5710801	1.513479	-0.5320557	0.0879415	9.40974	7.678469	107	42	65	0.6461539	FastPeriod: 16	SlowPeriod: 40	SignalPeriod: 6	
13/04/2020 07:59	Compound	CAC40	Monthly	EMAMM	-0.7133758	0.3345142	-0.4080799	0.02261635	23.00083	1205674	1017	485	532	0.9116541	Stop: 0.054	Target: 0.114	
13/04/2020 07:59	Compound	CAC40	Monthly	Stupid	-0.7133333	0.8265952	-0.5373818	0.05080853	45.8801	4.466234E+08	903	470	433	1.08545	EntryPercentDown: 0.01	ExitPercentDown: 0.126	ExitPercentUp: 0.213	
13/04/2020 07:59	Compound	CAC40	Monthly	TrailEMA	-0.7283863	1.70202	-0.4846796	0.1053611	39.29969	8.084991E+09	373	190	183	1.038251	Period: 5	
13/04/2020 07:59	Compound	CAC40	Monthly	TrailHL	-0.7283863	1.6	-0.4173229	0.08159211	35.00302	3.6484E+08	429	214	215	0.9953488	Period: 2	
13/04/2020 08:00	Compound	CAC40	Weekly	ATRStop	-0.4687771	2.140032	-0.3647541	0.09058151	33.69632	1.183196E+08	372	179	193	0.9274611	Period: 24	Width: 1.9	
13/04/2020 08:01	Compound	CAC40	Weekly	BBStop	-0.5026178	2.154801	-0.447644	0.09505446	37.83167	1.298015E+09	398	177	221	0.800905	MAPeriod: 44	BBWidth: 0.975	
13/04/2020 08:01	Compound	CAC40	Weekly	EMA	-0.5386416	2.402351	-0.4352434	0.06132749	34.3434	1.824082E+07	560	214	346	0.6184971	FastPeriod: 18	SlowPeriod: 24	
13/04/2020 08:02	Compound	CAC40	Weekly	EMACloud	-0.454622	2.154801	-0.3544992	0.05721404	32.03986	5386440	560	205	355	0.5774648	FastPeriod: 23	SlowPeriod: 42	SignalPeriod: 8	
13/04/2020 08:03	Compound	CAC40	Weekly	EMAMM	-0.509973	0.2659075	-0.3857494	0.01004919	27.69556	8283576	2756	1952	804	2.427861	Stop: 0.138	Target: 0.042	
13/04/2020 08:04	Compound	CAC40	Weekly	Stupid	-0.5785333	0.4125575	-0.3948182	0.007927296	49.85476	2.514505E+10	6289	5217	1072	4.866604	EntryPercentDown: 0.0245	ExitPercentDown: 0.1405	ExitPercentUp: 0.01	
13/04/2020 08:04	Compound	CAC40	Weekly	TrailEMA	-0.5066177	2.214892	-0.394148	0.08110377	31.87378	2.478935E+07	393	184	209	0.8803828	Period: 47	
13/04/2020 08:04	Compound	CAC40	Weekly	TrailHL	-0.51467	1.824029	-0.4690302	0.05151672	30.54941	1983259	593	265	328	0.8079268	Period: 14	
13/04/2020 08:07	Compound	CAC40	Daily	ATRStop	-0.4144255	1.935294	-0.3496333	0.04576398	27.41262	115041.2	599	266	333	0.7987988	Period: 79	Width: 3.999999	
13/04/2020 08:10	Compound	CAC40	Daily	BBStop	-0.4240574	1.897499	-0.4186714	0.0433972	29.72708	2713636	685	307	378	0.8121693	MAPeriod: 59	BBWidth: 2.999999	
13/04/2020 08:11	Compound	CAC40	Daily	EMA	-0.8068131	0.2540805	-0.6891528	0.007630485	40.92229	2.554001E+10	5363	3932	1431	2.747729	FastPeriod: 14	SlowPeriod: 10	
13/04/2020 08:15	Compound	CAC40	Daily	EMACloud	-0.3170732	1.49409	-0.2987805	0.006972439	15.95991	0.8865325	2289	762	1527	0.4990177	FastPeriod: 17	SlowPeriod: 58	SignalPeriod: 11	
13/04/2020 08:16	Compound	CAC40	Daily	EMAMM	-0.3005357	0.2733333	-0.2851064	0.001931386	15.74466	2.015215	8152	4651	3501	1.328478	Stop: 0.114	Target: 0.036	
13/04/2020 08:19	Compound	CAC40	Daily	Stupid	-0.454232	0.3015184	-0.3855799	0.005298663	60.46834	1.217084E+14	11412	9750	1662	5.866426	EntryPercentDown: 0.039	ExitPercentDown: 0.155	ExitPercentUp: 0.01	
13/04/2020 08:19	Compound	CAC40	Daily	TrailEMA	-0.4146814	1.370431	-0.3878116	0.02226512	22.10926	1067.215	993	420	573	0.7329843	Period: 120	
13/04/2020 08:19	Compound	CAC40	Daily	TrailHL	-0.4647619	1.71248	-0.4476191	0.03663782	26.08613	29714.42	712	314	398	0.7889447	Period: 74	
13/04/2020 08:22	Compound	CAC40	TLB	ATRStop	-0.4462751	2.125154	-0.4056726	0.09484112	34.90153	1.923904E+08	368	179	189	0.94709	Period: 65	Width: 2.6	
