Name,Index,Close,Var,indic1,indic2,indic3,indic4,indic5,indic6
FUT_BITCOIN,3753,6700,0.005251313,0.1800336,0.5975971,0.8125397,0.1209519,0.17293,0.1549859
FUT_BITCOIN,3754,6625,-0.01119403,-0.180475,0.4746606,0.7551444,0.001592223,0.128523,0.1320382
FUT_BITCOIN,3755,6585,-0.006037736,-0.5902375,0.35802,0.7007233,-0.05606687,0.1036533,0.1189551
FUT_BITCOIN,3756,6650,0.009870918,-0.5587551,0.3893549,0.7153134,0.04273034,0.1334308,0.1342731
FUT_BITCOIN,3757,6630,-0.003007519,-0.6157412,0.3774361,0.7097467,0.009907503,0.1186677,0.1265246
FUT_BITCOIN,3758,6545,-0.01282051,-0.8078706,0.2542352,0.6499953,-0.1132581,0.07122,0.1015473
FUT_BITCOIN,3759,6465,-0.01222307,-0.9039353,0.08229004,0.5680872,-0.2177399,0.02796222,0.07838528
FUT_BITCOIN,3760,6560,0.01469451,-0.7114613,0.1273519,0.5860239,-0.06038929,0.07555964,0.1024061
FUT_BITCOIN,3761,6555,-0.0007621951,-0.6278825,0.1429863,0.5896786,-0.0618837,0.07048023,0.0992751
FUT_BITCOIN,3762,6650,0.01449275,-0.3455869,0.2818381,0.6514946,0.0811244,0.1165377,0.1228541
FUT_BITCOIN,3763,6695,0.006766917,-0.08304985,0.4133328,0.7127336,0.138151,0.1354858,0.1326531
FUT_BITCOIN,3764,6625,-0.01045556,-0.1031688,0.3825284,0.6954079,0.0241043,0.09530204,0.1116836
FUT_BITCOIN,3765,6662.5,0.005660377,0.1665974,0.4091214,0.7124299,0.0757791,0.111129,0.1196754
FUT_BITCOIN,3766,6650,-0.001876173,0.3705328,0.3957371,0.7123795,0.05053813,0.1010357,0.1142455
FUT_BITCOIN,3767,6585,-0.009774436,0.1959047,0.271512,0.6658783,-0.04780833,0.06467631,0.09501361
FUT_BITCOIN,3768,6565,-0.003037206,0.03273499,0.1783917,0.628078,-0.07207158,0.05237706,0.08805755
FUT_BITCOIN,3769,6600,0.005331303,0.103324,0.186095,0.6334834,-0.01482507,0.0683644,0.09578522
FUT_BITCOIN,3770,6560,-0.006060606,-0.0352945,0.1279312,0.6084083,-0.07105564,0.04582947,0.08353988
FUT_BITCOIN,3771,6510,-0.007621951,-0.3219951,0.02132996,0.5611487,-0.1364384,0.01899959,0.06888932
FUT_BITCOIN,3772,6400,-0.01689708,-0.6609976,-0.2025133,0.4611299,-0.2824443,-0.03733544,0.0386655
FUT_BITCOIN,3773,6435,0.00546875,-0.7118547,-0.2601714,0.435426,-0.2055882,-0.01839552,0.04725197
FUT_BITCOIN,3774,6440,0.0007770008,-0.7203342,-0.2812485,0.4260465,-0.1791332,-0.01525947,0.04776743
